,iso2,year,sex,age,cases
4750,NC,2008,f,unknown,0
4751,NL,2005,f,unknown,0
4752,NL,2006,f,unknown,0
4753,NL,2007,f,unknown,0
4754,NL,2008,f,unknown,0
4755,NO,2005,f,unknown,0
4756,NO,2006,f,unknown,0
4757,NO,2008,f,unknown,0
4758,NR,2008,f,unknown,0
4759,NZ,2008,f,unknown,0
4760,OM,2008,f,unknown,0
4761,PE,2008,f,unknown,0
4762,PF,2008,f,unknown,1
4763,PL,2005,f,unknown,0
4764,PL,2006,f,unknown,0
4765,PL,2007,f,unknown,0
4766,PL,2008,f,unknown,0
4767,PR,2008,f,unknown,0
4768,PS,2008,f,unknown,0
4769,PT,2005,f,unknown,1
4770,PT,2006,f,unknown,1
4771,PT,2007,f,unknown,0
4772,PT,2008,f,unknown,0
4773,PY,2008,f,unknown,0
4774,QA,2008,f,unknown,0
4775,RO,2005,f,unknown,2
4776,RO,2006,f,unknown,1
4777,RO,2008,f,unknown,0
4778,RS,2005,f,unknown,0
4779,RS,2006,f,unknown,0
4780,RS,2007,f,unknown,0
4781,RS,2008,f,unknown,0
4782,RU,2008,f,unknown,0
4783,SB,2008,f,unknown,0
4784,SC,2008,f,unknown,0
4785,SD,2008,f,unknown,0
4786,SE,2005,f,unknown,0
4787,SE,2006,f,unknown,0
4788,SE,2007,f,unknown,0
4789,SE,2008,f,unknown,0
4790,SG,2008,f,unknown,0
4791,SI,2005,f,unknown,0
4792,SI,2006,f,unknown,0
4793,SI,2007,f,unknown,0
4794,SI,2008,f,unknown,0
4795,SK,2005,f,unknown,0
4796,SK,2006,f,unknown,0
4797,SK,2007,f,unknown,0
4798,SK,2008,f,unknown,0
4799,SN,2008,f,unknown,0
4800,SV,2008,f,unknown,0
4801,SZ,2008,f,unknown,0
4802,TJ,2005,f,unknown,0
4803,TJ,2008,f,unknown,0
4804,TM,2005,f,unknown,0
4805,TM,2007,f,unknown,0
4806,TO,2008,f,unknown,0
4807,TR,2005,f,unknown,0
4808,TR,2006,f,unknown,0
4809,TR,2007,f,unknown,0
4810,TR,2008,f,unknown,0
4811,TT,2008,f,unknown,0
4812,TV,2008,f,unknown,0
4813,UA,2007,f,unknown,0
4814,UG,2008,f,unknown,0
4815,US,2008,f,unknown,0
4816,UY,2008,f,unknown,0
4817,UZ,2007,f,unknown,0
4818,VE,2008,f,unknown,0
4819,ZA,2008,f,unknown,0
